country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations,daily_vaccinations_smoothed,daily_people_vaccinated_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_people_vaccinated_smoothed_per_hundred,daily_vaccinations_smoothed_per_million,people_unvaccinated,share_of_boosters,total_vaccinations_interpolated,people_vaccinated_interpolated,people_fully_vaccinated_interpolated,total_boosters_interpolated,total_vaccinations_no_boosters_interpolated,total_vaccinations_no_boosters_per_hundred_interpolated,rolling_vaccinations_6m,rolling_vaccinations_6m_per_hundred,rolling_vaccinations_9m,rolling_vaccinations_9m_per_hundred,rolling_vaccinations_12m,rolling_vaccinations_12m_per_hundred
Afghanistan,07-07-2021,934463,735213,199250,,,6801.285714,5144.714286,2.30283286,1.811813475,0.491019385,,0.012678316,167.6066814,39274706.52,,934463,735213,199250,0,934463,,934463,2.30283286,934463,2.30283286,934463,2.30283286
Afghanistan,08-07-2021,,,,,,6964.728571,4644.778571,,,,,0.011446305,171.6344662,,,941370.5,737143.25,204227.25,0,941370.5,,941370.5,2.319855276,941370.5,2.319855276,941370.5,2.319855276
Afghanistan,09-07-2021,,,,,,7128.171429,4144.842857,,,,,0.010214295,175.6622509,,,948278,739073.5,209204.5,0,948278,,948278,2.336877692,948278,2.336877692,948278,2.336877692
Afghanistan,10-07-2021,,,,,,7291.614286,3644.907143,,,,,0.008982284,179.6900357,,,955185.5,741003.75,214181.75,0,955185.5,,955185.5,2.353900108,955185.5,2.353900108,955185.5,2.353900108
Afghanistan,11-07-2021,962093,742934,219159,,,7455.057143,3144.971429,2.370922525,1.830840631,0.540081894,,0.007750273,183.7178204,39273324.53,,962093,742934,219159,0,962093,,962093,2.370922525,962093,2.370922525,962093,2.370922525
Afghanistan,12-07-2021,,,,,,9587.666667,2467.885714,,,,,0.006081705,236.2725314,,,982784.6667,743624.2,224448.625,0,982784.6667,,982784.6667,2.421913789,982784.6667,2.421913789,982784.6667,2.421913789
Afghanistan,13-07-2021,,,,,,11201.33333,1933.342857,,,,,0.004764411,276.0387354,,,1003476.333,744314.4,229738.25,0,1003476.333,,1003476.333,2.472905053,1003476.333,2.472905053,1003476.333,2.472905053
Afghanistan,14-07-2021,1024168,,,,,12815,1398.8,2.523896318,,,,0.003447116,315.8049394,,,1024168,745004.6,235027.875,0,1024168,,1024168,2.523896318,1024168,2.523896318,1024168,2.523896318
Afghanistan,15-07-2021,,,,,,14331.39286,1221.65,,,,,0.003010559,353.1739877,,,1041690.25,745694.8,240317.5,0,1041690.25,,1041690.25,2.567077068,1041690.25,2.567077068,1041690.25,2.567077068
Afghanistan,16-07-2021,,,,,,15847.78571,1044.5,,,,,0.002574001,390.543036,,,1059212.5,746385,245607.125,0,1059212.5,,1059212.5,2.610257818,1059212.5,2.610257818,1059212.5,2.610257818
Afghanistan,17-07-2021,,,,,,17364.17857,867.35,,,,,0.002137444,427.9120843,,,1076734.75,747075.2,250896.75,0,1076734.75,,1076734.75,2.653438567,1076734.75,2.653438567,1076734.75,2.653438567
Afghanistan,18-07-2021,1094257,,,,,18880.57143,690.2,2.696619317,,,,0.001700886,465.2811327,,,1094257,747765.4,256186.375,0,1094257,,1094257,2.696619317,1094257,2.696619317,1094257,2.696619317
Afghanistan,19-07-2021,,,,,,17753.35714,690.2,,,,,0.001700886,437.5027605,,,1107058.167,748455.6,261476,0,1107058.167,,1107058.167,2.728165721,1107058.167,2.728165721,1107058.167,2.728165721
Afghanistan,20-07-2021,,,,,,16626.14286,690.2,,,,,0.001700886,409.7243883,,,1119859.333,749145.8,266765.625,0,1119859.333,,1119859.333,2.759712125,1119859.333,2.759712125,1119859.333,2.759712125
Afghanistan,21-07-2021,,,,,,15498.92857,690.2,,,,,0.001700886,381.9460162,,,1132660.5,749836,272055.25,0,1132660.5,,1132660.5,2.791258529,1132660.5,2.791258529,1132660.5,2.791258529
Afghanistan,22-07-2021,,,,,,14824.4881,690.2,,,,,0.001700886,365.325522,,,1145461.667,750526.2,277344.875,0,1145461.667,,1145461.667,2.822804933,1145461.667,2.822804933,1145461.667,2.822804933
Afghanistan,23-07-2021,,,,,,14150.04762,690.2,,,,,0.001700886,348.7050277,,,1158262.833,751216.4,282634.5,0,1158262.833,,1158262.833,2.854351337,1158262.833,2.854351337,1158262.833,2.854351337
Afghanistan,24-07-2021,1171064,,,,,13475.60714,690.2,2.885897741,,,,0.001700886,332.0845335,,,1171064,751906.6,287924.125,0,1171064,,1171064,2.885897741,1171064,2.885897741,1171064,2.885897741
Afghanistan,25-07-2021,,,,,,11132.33333,690.2,,,,,0.001700886,274.338342,,,1172183.333,752596.8,293213.75,0,1172183.333,,1172183.333,2.888656157,1172183.333,2.888656157,1172183.333,2.888656157
Afghanistan,26-07-2021,,,,,,9463.5,690.2,,,,,0.001700886,233.2126448,,,1173302.667,753287,298503.375,0,1173302.667,,1173302.667,2.891414573,1173302.667,2.891414573,1173302.667,2.891414573
Afghanistan,27-07-2021,,,,,,7794.666667,690.2,,,,,0.001700886,192.0869476,,,1174422,753977.2,303793,0,1174422,,1174422,2.894172989,1174422,2.894172989,1174422,2.894172989
Afghanistan,28-07-2021,,,,,,6125.833333,690.2,,,,,0.001700886,150.9612504,,,1175541.333,754667.4,309082.625,0,1175541.333,,1175541.333,2.896931404,1175541.333,2.896931404,1175541.333,2.896931404
Afghanistan,29-07-2021,,,,,,4457,690.2,,,,,0.001700886,109.8355532,,,1176660.667,755357.6,314372.25,0,1176660.667,,1176660.667,2.89968982,1176660.667,2.89968982,1176660.667,2.89968982
Afghanistan,30-07-2021,,,,,,2788.166667,690.2,,,,,0.001700886,68.70985603,,,1177780,756047.8,319661.875,0,1177780,,1177780,2.902448236,1177780,2.902448236,1177780,2.902448236
Afghanistan,31-07-2021,,,,,,1119.333333,690.2,,,,,0.001700886,27.58415883,,,1178899.333,756738,324951.5,0,1178899.333,,1178899.333,2.905206652,1178899.333,2.905206652,1178899.333,2.905206652
Afghanistan,01-08-2021,,,,,,1119.333333,690.2,,,,,0.001700886,27.58415883,,,1180018.667,757428.2,330241.125,0,1180018.667,,1180018.667,2.907965068,1180018.667,2.907965068,1180018.667,2.907965068
Afghanistan,02-08-2021,,,,,,1119.333333,690.2,,,,,0.001700886,27.58415883,,,1181138,758118.4,335530.75,0,1181138,,1181138,2.910723484,1181138,2.910723484,1181138,2.910723484
Afghanistan,03-08-2021,,,,,,1119.333333,690.2,,,,,0.001700886,27.58415883,,,1182257.333,758808.6,340820.375,0,1182257.333,,1182257.333,2.9134819,1182257.333,2.9134819,1182257.333,2.9134819
Afghanistan,04-08-2021,,,,,,1119.333333,690.2,,,,,0.001700886,27.58415883,,,1183376.667,759498.8,346110,0,1183376.667,,1183376.667,2.916240316,1183376.667,2.916240316,1183376.667,2.916240316
Afghanistan,05-08-2021,,,,,,1119.333333,690.2,,,,,0.001700886,27.58415883,,,1184496,760189,351399.625,0,1184496,,1184496,2.918998732,1184496,2.918998732,1184496,2.918998732
Afghanistan,06-08-2021,,,,,,1119.333333,690.2,,,,,0.001700886,27.58415883,,,1185615.333,760879.2,356689.25,0,1185615.333,,1185615.333,2.921757147,1185615.333,2.921757147,1185615.333,2.921757147
Afghanistan,07-08-2021,,,,,,1119.333333,690.2,,,,,0.001700886,27.58415883,,,1186734.667,761569.4,361978.875,0,1186734.667,,1186734.667,2.924515563,1186734.667,2.924515563,1186734.667,2.924515563
Afghanistan,08-08-2021,,,,,,1119.333333,690.2,,,,,0.001700886,27.58415883,,,1187854,762259.6,367268.5,0,1187854,,1187854,2.927273979,1187854,2.927273979,1187854,2.927273979
Afghanistan,09-08-2021,,,,,,1119.333333,690.2,,,,,0.001700886,27.58415883,,,1188973.333,762949.8,372558.125,0,1188973.333,,1188973.333,2.930032395,1188973.333,2.930032395,1188973.333,2.930032395
Afghanistan,10-08-2021,,,,,,1119.333333,690.2,,,,,0.001700886,27.58415883,,,1190092.667,763640,377847.75,0,1190092.667,,1190092.667,2.932790811,1190092.667,2.932790811,1190092.667,2.932790811
Afghanistan,11-08-2021,,,,,,1119.333333,690.2,,,,,0.001700886,27.58415883,,,1191212,764330.2,383137.375,0,1191212,,1191212,2.935549227,1191212,2.935549227,1191212,2.935549227
Afghanistan,12-08-2021,,,,,,1119.333333,690.2,,,,,0.001700886,27.58415883,,,1192331.333,765020.4,388427,0,1192331.333,,1192331.333,2.938307643,1192331.333,2.938307643,1192331.333,2.938307643
Afghanistan,13-08-2021,,,,,,1119.333333,690.2,,,,,0.001700886,27.58415883,,,1193450.667,765710.6,393716.625,0,1193450.667,,1193450.667,2.941066059,1193450.667,2.941066059,1193450.667,2.941066059
Afghanistan,14-08-2021,,,,,,1119.333333,690.2,,,,,0.001700886,27.58415883,,,1194570,766400.8,399006.25,0,1194570,,1194570,2.943824474,1194570,2.943824474,1194570,2.943824474
Afghanistan,15-08-2021,,,,,,1119.333333,690.2,,,,,0.001700886,27.58415883,,,1195689.333,767091,404295.875,0,1195689.333,,1195689.333,2.94658289,1195689.333,2.94658289,1195689.333,2.94658289
Afghanistan,16-08-2021,,,,,,1119.333333,690.2,,,,,0.001700886,27.58415883,,,1196808.667,767781.2,409585.5,0,1196808.667,,1196808.667,2.949341306,1196808.667,2.949341306,1196808.667,2.949341306
Afghanistan,17-08-2021,,,,,,1119.333333,690.2,,,,,0.001700886,27.58415883,,,1197928,768471.4,414875.125,0,1197928,,1197928,2.952099722,1197928,2.952099722,1197928,2.952099722
Afghanistan,18-08-2021,,,,,,1119.333333,690.2,,,,,0.001700886,27.58415883,,,1199047.333,769161.6,420164.75,0,1199047.333,,1199047.333,2.954858138,1199047.333,2.954858138,1199047.333,2.954858138
Afghanistan,19-08-2021,,,,,,1119.333333,690.2,,,,,0.001700886,27.58415883,,,1200166.667,769851.8,425454.375,0,1200166.667,,1200166.667,2.957616554,1200166.667,2.957616554,1200166.667,2.957616554
Afghanistan,20-08-2021,1201286,770542,430744,,,1119.333333,690.2,2.96037497,1.898876079,1.06149889,,0.001700886,27.58415883,39309106.67,,1201286,770542,430744,0,1201286,,1201286,2.96037497,1201286,2.96037497,1201286,2.96037497
Afghanistan,21-08-2021,,,,,,11068.07792,623.5480519,,,,,0.001536633,272.7548714,,,1272046.545,770765.6364,462812.1977,0,1272046.545,,1272046.545,3.134752884,1272046.545,3.134752884,1272046.545,3.134752884
Afghanistan,22-08-2021,,,,,,21016.82251,556.8961039,,,,,0.00137238,517.925584,,,1342807.091,770989.2727,494880.3953,0,1342807.091,,1342807.091,3.309130799,1342807.091,3.309130799,1342807.091,3.309130799
Afghanistan,23-08-2021,,,,,,30965.5671,490.2441558,,,,,0.001208127,763.0962965,,,1413567.636,771212.9091,526948.593,0,1413567.636,,1413567.636,3.483508714,1413567.636,3.483508714,1413567.636,3.483508714
Afghanistan,24-08-2021,,,,,,40914.31169,423.5922078,,,,,0.001043874,1008.267009,,,1484328.182,771436.5455,559016.7907,0,1484328.182,,1484328.182,3.657886628,1484328.182,3.657886628,1484328.182,3.657886628
Afghanistan,25-08-2021,,,,,,50863.05628,356.9402597,,,,,0.000879622,1253.437722,,,1555088.727,771660.1818,591084.9884,0,1555088.727,,1553722.061,3.828896614,1555088.727,3.832264543,1555088.727,3.832264543
Afghanistan,26-08-2021,,,,,,60811.80087,290.2883117,,,,,0.000715369,1498.608434,,,1625849.273,771883.8182,623153.186,0,1625849.273,,1623115.939,3.9999066,1625849.273,4.006642458,1625849.273,4.006642458
Afghanistan,27-08-2021,,,,,,70760.54545,223.6363636,,,,,0.000551116,1743.779147,,,1696609.818,772107.4545,655221.3837,0,1696609.818,,1692509.818,4.170916586,1696609.818,4.181020372,1696609.818,4.181020372
Afghanistan,28-08-2021,,,,,,70760.54545,223.6363636,,,,,0.000551116,1743.779147,,,1767370.364,772331.0909,687289.5814,0,1767370.364,,1761903.697,4.341926572,1767370.364,4.355398287,1767370.364,4.355398287
Afghanistan,29-08-2021,,,,,,70760.54545,223.6363636,,,,,0.000551116,1743.779147,,,1838130.909,772554.7273,719357.7791,0,1838130.909,,1831297.576,4.512936558,1838130.909,4.529776202,1838130.909,4.529776202
Afghanistan,30-08-2021,,,,,,70760.54545,223.6363636,,,,,0.000551116,1743.779147,,,1908891.455,772778.3636,751425.9767,0,1908891.455,,1900691.455,4.683946543,1908891.455,4.704154117,1908891.455,4.704154117
Afghanistan,31-08-2021,1979652,773002,,,,70760.54545,223.6363636,4.878532031,1.904938351,,,0.000551116,1743.779147,39324078.96,,1979652,773002,783494.1744,0,1979652,,1968589.5,4.85127029,1979652,4.878532031,1979652,4.878532031
Afghanistan,01-09-2021,,,,,,62508.91039,456.4454545,,,,,0.001124836,1540.430952,,,1992651.1,774855.3,815562.3721,0,1992651.1,,1978726.1,4.8762503,1992651.1,4.91056621,1992651.1,4.91056621
Afghanistan,02-09-2021,,,,,,54257.27532,689.2545455,,,,,0.001698556,1337.082758,,,2005650.2,776708.6,847630.5698,0,2005650.2,,1988862.7,4.901230311,2005650.2,4.942600388,2005650.2,4.942600388
Afghanistan,03-09-2021,,,,,,46005.64026,922.0636364,,,,,0.002272277,1133.734564,,,2018649.3,778561.9,879698.7674,0,2018649.3,,1998999.3,4.926210322,2018649.3,4.974634567,2018649.3,4.974634567
Afghanistan,04-09-2021,,,,,,37754.00519,1154.872727,,,,,0.002845997,930.3863692,,,2031648.4,780415.2,911766.9651,0,2031648.4,,2009135.9,4.951190332,2031648.4,5.006668746,2031648.4,5.006668746
Afghanistan,05-09-2021,,,,,,29502.37013,1387.681818,,,,,0.003419717,727.0381748,,,2044647.5,782268.5,943835.1628,0,2044647.5,,2019272.5,4.976170343,2044647.5,5.038702924,2044647.5,5.038702924
Afghanistan,06-09-2021,,,,,,21250.73506,1620.490909,,,,,0.003993438,523.6899804,,,2057646.6,784121.8,975903.3605,0,2057646.6,,2029409.1,5.001150353,2057646.6,5.070737103,2057646.6,5.070737103
Afghanistan,07-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2070645.7,785975.1,1007971.558,0,2070645.7,,2039545.7,5.026130364,2070645.7,5.102771281,2070645.7,5.102771281
Afghanistan,08-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2083644.8,787828.4,1040039.756,0,2083644.8,,2049682.3,5.051110374,2083644.8,5.13480546,2083644.8,5.13480546
Afghanistan,09-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2096643.9,789681.7,1072107.953,0,2096643.9,,2059818.9,5.076090385,2096643.9,5.166839639,2096643.9,5.166839639
Afghanistan,10-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2109643,791535,1104176.151,0,2109643,,2069955.5,5.101070395,2109643,5.198873817,2109643,5.198873817
Afghanistan,11-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2122642.1,793388.3,1136244.349,0,2122642.1,,2080092.1,5.126050406,2122642.1,5.230907996,2122642.1,5.230907996
Afghanistan,12-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2135641.2,795241.6,1168312.547,0,2135641.2,,2090228.7,5.151030416,2135641.2,5.262942174,2135641.2,5.262942174
Afghanistan,13-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2148640.3,797094.9,1200380.744,0,2148640.3,,2100365.3,5.176010427,2148640.3,5.294976353,2148640.3,5.294976353
Afghanistan,14-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2161639.4,798948.2,1232448.942,0,2161639.4,,2110501.9,5.200990437,2161639.4,5.327010532,2161639.4,5.327010532
Afghanistan,15-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2174638.5,800801.5,1264517.14,0,2174638.5,,2120638.5,5.225970448,2174638.5,5.35904471,2174638.5,5.35904471
Afghanistan,16-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2187637.6,802654.8,1296585.337,0,2187637.6,,2130637.6,5.250611612,2187637.6,5.391078889,2187637.6,5.391078889
Afghanistan,17-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2200636.7,804508.1,1328653.535,0,2200636.7,,2140636.7,5.275252776,2200636.7,5.423113067,2200636.7,5.423113067
Afghanistan,18-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2213635.8,806361.4,1360721.733,0,2213635.8,,2150635.8,5.29989394,2213635.8,5.455147246,2213635.8,5.455147246
Afghanistan,19-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2226634.9,808214.7,1392789.93,0,2226634.9,,2160634.9,5.324535104,2226634.9,5.487181425,2226634.9,5.487181425
Afghanistan,20-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2239634,810068,1424858.128,0,2239634,,2170634,5.349176268,2239634,5.519215603,2239634,5.519215603
Afghanistan,21-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2252633.1,811921.3,1456926.326,0,2252633.1,,2180633.1,5.373817432,2252633.1,5.551249782,2252633.1,5.551249782
Afghanistan,22-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2265632.2,813774.6,1488994.523,0,2265632.2,,2190632.2,5.398458596,2265632.2,5.58328396,2265632.2,5.58328396
Afghanistan,23-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2278631.3,815627.9,1521062.721,0,2278631.3,,2200631.3,5.42309976,2278631.3,5.615318139,2278631.3,5.615318139
Afghanistan,24-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2291630.4,817481.2,1553130.919,0,2291630.4,,2210630.4,5.447740924,2291630.4,5.647352318,2291630.4,5.647352318
Afghanistan,25-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2304629.5,819334.5,1585199.116,0,2304629.5,,2220629.5,5.472382088,2304629.5,5.679386496,2304629.5,5.679386496
Afghanistan,26-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2317628.6,821187.8,1617267.314,0,2317628.6,,2230628.6,5.497023252,2317628.6,5.711420675,2317628.6,5.711420675
Afghanistan,27-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2330627.7,823041.1,1649335.512,0,2330627.7,,2240627.7,5.521664416,2330627.7,5.743454853,2330627.7,5.743454853
Afghanistan,28-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2343626.8,824894.4,1681403.709,0,2343626.8,,2250626.8,5.54630558,2343626.8,5.775489032,2343626.8,5.775489032
Afghanistan,29-09-2021,,,,,,12999.1,1853.3,,,,,0.004567158,320.341786,,,2356625.9,826747.7,1713471.907,0,2356625.9,,2260625.9,5.570946744,2356625.9,5.80752321,2356625.9,5.80752321
Afghanistan,30-09-2021,2369625,828601,,,,12999.1,1853.3,5.839557389,2.041953091,,,0.004567158,320.341786,39316022.56,,2369625,828601,1745540.105,0,2369625,,2270625,5.595587908,2369625,5.839557389,2369625,5.839557389
Afghanistan,01-10-2021,,,,,,16375.64762,10164.9619,,,,,0.025049904,403.5513385,,,2406259.933,888635.9333,1777608.302,0,2406259.933,,2304259.933,5.678475759,2406259.933,5.929838254,2406259.933,5.929838254
Afghanistan,02-10-2021,,,,,,19752.19524,18476.62381,,,,,0.04553265,486.7608911,,,2442894.867,948670.8667,1809676.5,0,2442894.867,,2337894.867,5.76136361,2442894.867,6.02011912,2442894.867,6.02011912
Afghanistan,03-10-2021,,,,,,23128.74286,26788.28571,,,,,0.066015396,569.9704436,,,2479529.8,1008705.8,1841744.698,0,2479529.8,,2371529.8,5.84425146,2479529.8,6.110399985,2479529.8,6.110399985
Afghanistan,04-10-2021,,,,,,26505.29048,35099.94762,,,,,0.086498141,653.1799962,,,2516164.733,1068740.733,1873812.895,0,2516164.733,,2405164.733,5.927139311,2516164.733,6.200680851,2516164.733,6.200680851
Afghanistan,05-10-2021,,,,,,29881.8381,43411.60952,,,,,0.106980887,736.3895488,,,2552799.667,1128775.667,1905881.093,0,2552799.667,,2438799.667,6.010027162,2552799.667,6.290961716,2552799.667,6.290961716
Afghanistan,06-10-2021,,,,,,33258.38571,51723.27143,,,,,0.127463633,819.5991013,,,2589434.6,1188810.6,1937949.291,0,2589434.6,,2472434.6,6.092915013,2589434.6,6.381242581,2589434.6,6.381242581
Afghanistan,07-10-2021,,,,,,36634.93333,60034.93333,,,,,0.147946379,902.8086539,,,2626069.533,1248845.533,1970017.488,0,2626069.533,,2506069.533,6.175802864,2626069.533,6.471523447,2626069.533,6.471523447
Afghanistan,08-10-2021,,,,,,36634.93333,60034.93333,,,,,0.147946379,902.8086539,,,2662704.467,1308880.467,2002085.686,0,2662704.467,,2534704.467,6.246369024,2662704.467,6.561804312,2662704.467,6.561804312
Afghanistan,09-10-2021,,,,,,36634.93333,60034.93333,,,,,0.147946379,902.8086539,,,2699339.4,1368915.4,2034153.884,0,2699339.4,,2563339.4,6.316935183,2699339.4,6.652085178,2699339.4,6.652085178
Afghanistan,10-10-2021,,,,,,36634.93333,60034.93333,,,,,0.147946379,902.8086539,,,2735974.333,1428950.333,2066222.081,0,2735974.333,,2591974.333,6.387501343,2735974.333,6.742366043,2735974.333,6.742366043
Afghanistan,11-10-2021,,,,,,36634.93333,60034.93333,,,,,0.147946379,902.8086539,,,2772609.267,1488985.267,2098290.279,0,2772609.267,,2620609.267,6.458067503,2772609.267,6.832646908,2772609.267,6.832646908
Afghanistan,12-10-2021,,,,,,36634.93333,60034.93333,,,,,0.147946379,902.8086539,,,2809244.2,1549020.2,2130358.477,0,2809244.2,,2649244.2,6.528633663,2809244.2,6.922927774,2809244.2,6.922927774
Afghanistan,13-10-2021,,,,,,36634.93333,60034.93333,,,,,0.147946379,902.8086539,,,2845879.133,1609055.133,2162426.674,0,2845879.133,,2677879.133,6.599199823,2845879.133,7.013208639,2845879.133,7.013208639
Afghanistan,14-10-2021,,,,,,36634.93333,60034.93333,,,,,0.147946379,902.8086539,,,2882514.067,1669090.067,2194494.872,0,2882514.067,,2706514.067,6.669765983,2882514.067,7.103489505,2882514.067,7.103489505
Afghanistan,15-10-2021,,,,,,36634.93333,60034.93333,,,,,0.147946379,902.8086539,,,2919149,1729125,2226563.07,0,2919149,,2735149,6.740332143,2919149,7.19377037,2919149,7.19377037
